Name,Variance
ENSG00000231630.1,0.0001454187800135808
ENSG00000169717.5,0.4506944595945913
ENSG00000177133.6,0.12264068746074486
ENSG00000142611.12,0.09359719132384185
ENSG00000226286.1,0.0012452589040324305
ENSG00000272235.1,0.0005808684334734012
ENSG00000130762.10,4.020091046911608
ENSG00000272088.1,0.015658048397194244
ENSG00000162591.11,5.690152962022377
ENSG00000207776.1,0.0
ENSG00000238260.1,0.23700399965548855
ENSG00000158109.10,200.10431771886473
ENSG00000116213.11,17.12009453094349
ENSG00000078900.10,0.03008406062008796
ENSG00000227589.1,0.0028502088670850933
ENSG00000235131.1,0.0071063027636487095
ENSG00000227372.6,8.161516741423972
ENSG00000162592.4,0.015057340055844684
ENSG00000235169.3,0.08827422059774283
ENSG00000130764.5,586.1080138181555
ENSG00000266075.1,0.026727828016109286
ENSG00000272153.1,0.7130733263118791
ENSG00000116198.8,7.3927752249761065
ENSG00000169598.11,0.7197770447345141
ENSG00000198912.6,10.492179017466425
ENSG00000236423.1,0.49929683562851607
ENSG00000233304.1,0.001845949857340963
ENSG00000226374.1,0.01425308305388153
ENSG00000229280.1,0.0019492484466374928
ENSG00000235054.1,4.804568446098033e-05
ENSG00000227169.2,9.843204391127205e-05
ENSG00000232596.1,0.00010801316099636585
ENSG00000196581.6,0.010100643054636258
ENSG00000231510.1,7.649043581434535e-05
ENSG00000260972.1,0.0016143802806482949
ENSG00000264341.1,0.0
ENSG00000236948.1,0.00013102176967204866
ENSG00000216045.2,0.0007586384823135154
ENSG00000264101.1,0.0006108281498667072
ENSG00000131697.13,3.961205599466073
ENSG00000266687.1,0.03137657658052915
ENSG00000069424.10,73.1820591974039
ENSG00000116254.13,0.031012479597307265
ENSG00000116251.5,1034.3866596961295
ENSG00000226944.1,0.03467694165833805
ENSG00000158286.8,2.514396327818772
ENSG00000116237.11,1319.1137227638826
ENSG00000225077.2,0.1015494627515049
ENSG00000173673.7,0.0005127708683903601
ENSG00000158292.6,3.15611631766473
ENSG00000097021.15,0.8557234321996818
ENSG00000069812.7,0.018426096983434448
ENSG00000187017.10,0.05796893661727767
ENSG00000265392.1,0.002381109049437905
ENSG00000231868.1,0.0007667779374764222
ENSG00000215788.5,2.192701905085603
ENSG00000171680.16,2.0732641170325943
ENSG00000162408.10,6.802852955321664
ENSG00000253022.1,0.0028477668254866455
ENSG00000229519.2,0.024577176956533872
ENSG00000173662.15,0.03353903072432919
ENSG00000204859.7,16.95445374393579
ENSG00000162413.12,4021.181012691452
ENSG00000116273.5,21.23747829129571
ENSG00000041988.11,8.00006487001094
ENSG00000007923.11,22.912977832688874
ENSG00000228750.1,0.00011486014898900961
ENSG00000239166.1,0.0013810864899904433
ENSG00000237436.1,0.08697246447335899
ENSG00000171735.14,1.3851460998535035
ENSG00000227950.1,0.003379550004734105
ENSG00000237365.1,0.0023066548126411523
ENSG00000207056.1,0.00043255815338765657
ENSG00000237402.1,0.05271145255256904
ENSG00000237728.1,0.0009083546729088073
ENSG00000225126.1,0.009890783732849202
ENSG00000270171.1,0.012300605356363802
ENSG00000270035.1,0.007483481841661636
ENSG00000269978.1,0.036893023514085056
ENSG00000049245.8,180.46078493536544
ENSG00000269925.1,0.4753430057411485
ENSG00000049246.10,40.027223951396145
ENSG00000236266.1,0.14321670166908448
ENSG00000049247.9,0.055465172712643986
ENSG00000049249.4,0.0005382098661221393
ENSG00000270330.1,0.0011900730268698757
ENSG00000116288.8,2553.8797571487853
ENSG00000200344.1,0.19610326408291834
ENSG00000116285.8,49214.015988866675
ENSG00000238290.1,0.0641303027015426
ENSG00000232848.1,0.004218797077036807
ENSG00000229305.1,0.002725088060068344
ENSG00000200975.1,0.0012449750486645543
ENSG00000227634.1,0.01682144875193495
ENSG00000233645.1,0.0007873483812367966
ENSG00000265414.1,0.000355809907302198
ENSG00000251977.1,0.0010306927228258137
ENSG00000162426.10,0.4032643009344349
ENSG00000252254.1,0.01518634814958377
ENSG00000142599.13,2170.7061645273757
ENSG00000232912.1,1.0835641732322026
ENSG00000221083.1,0.003132386031261003
ENSG00000270282.1,0.0052783715678546735
ENSG00000234619.1,0.004424996063021226
ENSG00000224315.2,0.0035963397476167567
ENSG00000222511.1,0.00769610744564534
ENSG00000226545.1,0.0008765000157751118
ENSG00000228423.2,0.0015085279305329206
ENSG00000229716.2,0.00536788526710427
ENSG00000074800.9,11316.740921686536
ENSG00000236269.1,0.022856355145354865
ENSG00000230679.1,0.2165889968271528
ENSG00000201725.1,0.0028567771906279874
ENSG00000238249.1,0.0032328429605477595
ENSG00000232208.2,0.002109737027821475
ENSG00000232663.2,0.009786180743517682
ENSG00000131686.10,0.008875136415189666
ENSG00000265141.1,0.0002981114644594714
ENSG00000197241.3,0.0002549902745394472
ENSG00000142583.13,107.9851007862791
ENSG00000252404.1,0.0016915951193036064
ENSG00000180758.10,52.67894360215784
ENSG00000207865.1,0.008281486128810172
ENSG00000228526.2,0.013471980701115388
ENSG00000234546.2,0.675702276645268
ENSG00000049239.8,629.1407901370499
ENSG00000252841.1,0.004759932908901715
ENSG00000171621.9,689.7307412640713
ENSG00000252956.1,0.0054156991364556605
ENSG00000235263.1,877.9207427595136
ENSG00000171612.6,119.32944997489498
ENSG00000231181.1,0.9168712148037186
ENSG00000188807.8,136.34298601737842
ENSG00000171608.11,0.40768992422275036
ENSG00000179840.5,0.0002874597187807046
ENSG00000233268.3,0.0003825871697298929
ENSG00000231789.2,0.016713015364708452
ENSG00000171603.12,46.18726591186308
ENSG00000271264.1,0.0019091120213303532
ENSG00000178585.10,12.560256584134978
ENSG00000162441.7,5.906474533383004
ENSG00000228150.1,0.0783316126043946
ENSG00000173614.9,14.802801246375308
ENSG00000202415.1,0.714429856736516
ENSG00000265521.1,0.002403289620083246
ENSG00000162444.11,62.6132612257923
ENSG00000225786.2,0.0011602116287344074
ENSG00000130939.14,201.4816838581057
ENSG00000224340.1,0.0022130328081946963
ENSG00000233623.2,0.0018115969182897615
ENSG00000201746.1,0.026143834804933104
ENSG00000054523.12,776.8741501694458
ENSG00000264881.1,0.002240819052361551
ENSG00000199562.1,0.05755312402733765
ENSG00000265945.1,0.7871252547960348
ENSG00000142657.16,130.80313984350636
ENSG00000271989.1,0.0024992209067174692
ENSG00000175279.17,4.413880438678983
ENSG00000241563.2,0.06084921987326342
ENSG00000160049.7,7.844951678989991
ENSG00000142655.8,14.850859939401944
ENSG00000243267.2,0.024190098729486385
ENSG00000130940.10,34.24805664489651
ENSG00000272078.1,0.2528603542423755
ENSG00000225158.2,0.0006167680525375988
ENSG00000175262.10,28.879118912281243
ENSG00000215785.2,0.014982891566700303
ENSG00000264181.1,0.00032406696352673406
ENSG00000207213.1,0.005689586137266739
ENSG00000120948.11,464.27213653865505
ENSG00000009724.12,1.307755485270107
ENSG00000271895.1,36.22875795071928
ENSG00000116649.5,483.4914772933329
ENSG00000171824.9,79.07242115839243
ENSG00000226849.1,0.5999919913395956
ENSG00000230337.1,0.035463180244015645
ENSG00000198793.8,36.534863517287235
ENSG00000225602.1,0.0022973492480191514
ENSG00000253086.1,0.0010275055375421258
ENSG00000271794.1,0.004949863273225693
ENSG00000171819.4,277.26972656475436
ENSG00000207451.1,0.0039231381604295556
ENSG00000238173.1,0.00657829353704542
ENSG00000120942.9,13.092564848508
ENSG00000238199.1,0.00574156601754439
ENSG00000224338.2,0.00019878262770358632
ENSG00000204624.6,0.007206013877751685
ENSG00000235643.1,0.00037909981791503186
ENSG00000116661.9,70.92260835431061
ENSG00000132879.9,4.484685445007168
ENSG00000116663.6,22.167364236466348
ENSG00000116670.10,41.210995235048536
ENSG00000162490.6,0.0003321015426310894
ENSG00000177674.11,249.1707002913177
ENSG00000215910.3,0.004635398237954238
ENSG00000177553.6,0.0004536336045872943
ENSG00000177000.6,10.310879134786353
ENSG00000011021.17,22.11516874602636
ENSG00000242349.1,0.9676580153522144
ENSG00000175206.6,44.05502470068986
ENSG00000120937.8,1.7463705186140872
ENSG00000224904.1,0.915812837906913
ENSG00000199347.1,0.16274137168816963
ENSG00000201801.1,0.053456367011114565
ENSG00000116685.11,109.66800985991651
ENSG00000083444.12,83.87831808037825
ENSG00000116688.12,1808.648613780431
ENSG00000270914.1,0.0018647486708415065
ENSG00000116691.6,44.20816071481251
ENSG00000202461.1,0.06478936202379157
ENSG00000243539.2,0.0005555868375270358
ENSG00000120949.10,0.2069528267393567
ENSG00000201135.1,0.000246377296256476
ENSG00000227875.2,0.0035787977842714146
ENSG00000028137.12,44.999871455821506
ENSG00000263676.1,0.0011882603039334034
ENSG00000225196.2,0.0030677390811377696
ENSG00000252969.1,0.0011898917785825667
ENSG00000048707.9,22.846429980068912
ENSG00000239149.1,0.6070201483864934
ENSG00000229484.1,0.012118093690177495
ENSG00000162496.4,252.67859941495647
ENSG00000221340.1,0.05374763914667271
ENSG00000272482.1,0.648245427112865
ENSG00000204518.2,0.0010918485987434614
ENSG00000226166.2,0.0057292845574606404
ENSG00000188984.7,0.0002519091726323626
ENSG00000238771.1,0.00022067118237890457
ENSG00000157330.5,0.19219001888977402
ENSG00000116726.4,0.0005366169758814949
ENSG00000116721.9,0.0004272241578888135
ENSG00000228338.1,0.002449611705287712
ENSG00000204513.5,0.0010072587951973618
ENSG00000231103.2,0.00011211870926764245
ENSG00000179172.7,0.0037144441242753764
ENSG00000120952.4,0.0006141178876424097
ENSG00000243073.3,0.0003647449377279186
ENSG00000187545.5,7.504655029016398e-05
ENSG00000204510.1,3.28826434494838e-05
ENSG00000207434.1,0.0005249349161259494
ENSG00000234064.1,0.00022656556206019566
ENSG00000232423.3,2.40833781760852e-05
ENSG00000250894.1,2.584291150941854e-05
ENSG00000204508.3,6.794027959452492e-05
ENSG00000239810.2,0.001097498578824946
ENSG00000250113.1,3.3868628424123525e-05
ENSG00000204505.3,2.2555635314496254e-06
ENSG00000233336.1,9.882747178304658e-05
ENSG00000229978.1,5.3868837121812285e-05
ENSG00000236179.1,0.0002021698985765303
ENSG00000179412.8,0.001326926245064383
ENSG00000224199.1,0.00017344412262587395
ENSG00000229571.2,0.0010301188513288444
ENSG00000204503.5,1.2181365541220258e-05
ENSG00000233394.1,0.00012157671559120515
ENSG00000204502.2,1.6088907620341025e-05
ENSG00000231219.1,1.8927441635229624e-05
ENSG00000207511.1,0.0
ENSG00000182330.6,6.136210277086162e-06
ENSG00000237700.1,2.418295452033348e-05
ENSG00000204501.2,0.0
ENSG00000228229.2,0.0
ENSG00000204495.3,8.63492194201436e-06
ENSG00000204491.2,4.7934765703435436e-05
ENSG00000204488.3,1.686079708358483e-05
ENSG00000204486.3,7.474024543534026e-06
ENSG00000204485.2,0.0
ENSG00000224581.1,2.6630044390058345e-05
ENSG00000157358.7,0.0
ENSG00000204481.6,4.998834188421105e-06
ENSG00000204480.6,5.936105488594635e-06
ENSG00000204479.4,1.4004122061264525e-05
ENSG00000204478.5,3.790441857426689e-05
ENSG00000162494.5,701.7059649201624
ENSG00000259961.1,1.1656051010240942
ENSG00000215909.3,0.0013719215547645994
ENSG00000162493.12,91.13540495683064
ENSG00000222952.1,0.0039583325573411795
ENSG00000266358.1,0.0014012005330151906
ENSG00000237445.2,0.025251384351829324
ENSG00000253085.1,0.0019299120698154015
ENSG00000116731.18,25.333653810129647
ENSG00000252151.1,0.00016367525536316075
ENSG00000231606.1,0.019216832419610117
ENSG00000234593.1,0.0005416846247799405
ENSG00000189337.11,0.2620225345670175
ENSG00000235829.1,0.0005328796502046554
ENSG00000175147.7,0.00636317144283864
ENSG00000171729.9,0.3670588255839746
ENSG00000204464.3,0.0005426401378637266
ENSG00000215720.4,0.0002303791630410317
ENSG00000142621.15,0.006663033156105125
ENSG00000233485.1,0.000471441762839932
ENSG00000236045.1,0.0012636535966010262
ENSG00000228140.1,0.0005111885551147673
ENSG00000142634.8,10.212875675066647
ENSG00000162438.7,0.7576989876072941
ENSG00000142615.7,4.096695730604885
ENSG00000215704.5,0.13605426024363085
ENSG00000132906.13,2.5303034806967397
ENSG00000116138.8,3.959256092915346
ENSG00000251866.1,0.002172509681951361
ENSG00000272510.1,1.2475695113440735
ENSG00000116771.5,109.69519330668437
ENSG00000237301.1,0.2708542472200559
ENSG00000235084.2,0.60796038733549
ENSG00000252417.1,0.0009860847269692174
ENSG00000236500.1,0.15179088687292389
ENSG00000197312.7,412.68379337418577
ENSG00000271742.1,2.5591643708870104
ENSG00000116786.7,1810.4657393868517
ENSG00000237938.1,0.3434135206586348
ENSG00000162461.7,553.9180690016598
ENSG00000162460.6,0.0006512930774668654
ENSG00000224459.1,0.0035696997679027717
ENSG00000162458.8,5.903651176417307
ENSG00000224321.1,0.02157604633741103
ENSG00000233954.4,112.013986274895
ENSG00000178715.7,1.1504612238475542
ENSG00000179743.2,6.101051681039687
ENSG00000065526.6,66.47211213252288
ENSG00000238818.1,0.005253321121265279
ENSG00000270620.1,0.007783330516885469
ENSG00000116809.7,25.98450664945174
ENSG00000234607.2,0.002889976031438308
ENSG00000231353.1,0.0007119256629357176
ENSG00000224966.4,0.0002664034565448795
ENSG00000183888.4,0.024592477281911683
ENSG00000173641.13,184237.20773144806
ENSG00000186510.7,0.3452193229849844
ENSG00000232456.1,0.0023592846116078166
ENSG00000184908.13,0.0032166189228173725
ENSG00000185519.8,0.012666370807709859
ENSG00000142627.9,3.9693696419540014
ENSG00000227959.1,0.01827645594377924
ENSG00000224621.1,0.011698896034554348
ENSG00000142632.12,0.49075009911147827
ENSG00000237276.4,0.0051582695068994894
ENSG00000204377.3,0.3228668163498752
ENSG00000132881.7,1.4870738790076155
ENSG00000233929.1,24.313158068549463
ENSG00000037637.6,10.040221841667297
ENSG00000055070.12,223.8428249544163
ENSG00000226457.1,0.03659069664354786
ENSG00000187144.7,0.0016265450796139657
ENSG00000157191.15,7.58816902481012
ENSG00000226029.1,0.09435985040819471
ENSG00000080947.10,0.2508371242739434
ENSG00000206652.1,0.007308176631292126
ENSG00000261135.1,0.009410096431377949
ENSG00000224174.2,0.004069629749746932
ENSG00000233421.3,0.04086983716415296
ENSG00000268674.1,0.00030835545716356065
ENSG00000225710.1,0.04878663205213112
ENSG00000266584.1,0.0
ENSG00000219481.6,3.094412925645434
ENSG00000271732.1,0.007452856291842712
ENSG00000215908.5,41.29554644276885
ENSG00000186301.7,0.1861616971136044
ENSG00000207513.1,0.00010964167682083397
ENSG00000237847.2,0.00014208370353446757
ENSG00000264742.1,0.00017251067891454152
ENSG00000236698.1,0.6232252354822078
ENSG00000268869.1,0.0013583089851608666
ENSG00000268991.1,0.0001475035514218978
ENSG00000058453.12,9.057059674324734
ENSG00000207389.1,0.0001154447941187566
ENSG00000227684.1,0.018115595984808042
ENSG00000186715.6,0.0408025463425157
ENSG00000223643.2,0.0003657764915909034
ENSG00000230239.1,0.004303403142380602
ENSG00000263811.1,0.0017273261389014632
ENSG00000228549.2,0.1450533743934822
ENSG00000238142.1,4.013064225058851
ENSG00000235241.1,1.0849269682620932
ENSG00000207005.1,0.0016393346793656632
ENSG00000272426.1,0.017585943071717656
ENSG00000117122.9,0.9303349987741851
ENSG00000226526.1,0.0034594673688131887
ENSG00000159363.13,32.609959087781675
ENSG00000117118.5,809.8850391312685
ENSG00000117115.8,18944.034960483954
ENSG00000252180.1,0.0005720198831484836
ENSG00000204362.5,4.555806652317225e-05
ENSG00000142623.8,0.2565727964216954
ENSG00000142619.4,0.027262174351855593
ENSG00000266634.1,0.00021090737236557523
ENSG00000159339.9,0.037403235505002956
ENSG00000269468.1,0.00019023996786221773
ENSG00000256049.2,0.0013457522841687668
ENSG00000179051.9,14.450917903048136
ENSG00000239020.1,0.00013384913673859466
ENSG00000074964.12,85.5750476617625
ENSG00000236648.1,0.0003914106965780771
ENSG00000117148.6,0.0006971493340846411
ENSG00000261781.1,8.428004921217179e-05
ENSG00000117154.7,0.07532236910974391
ENSG00000230035.2,0.0002614292734907073
ENSG00000225387.1,3.771940397207132e-05
ENSG00000179023.7,0.00029742562512797085
ENSG00000235282.2,0.0005174012794662618
ENSG00000225478.2,0.0036901715860796734
ENSG00000009709.7,1.690139209007046
ENSG00000179002.5,0.0009663070764733258
ENSG00000159423.12,280.02571885059854
ENSG00000265606.1,0.0006419962379910466
ENSG00000221662.1,0.0004723446389769126
ENSG00000169991.6,65.17559045171181
ENSG00000272084.1,1.0008789793636645
ENSG00000127481.10,242.0899572753477
ENSG00000266098.1,0.34595790379080527
ENSG00000230424.1,0.7498576381563742
ENSG00000127463.9,9.526926170850937
ENSG00000053372.4,59.984369037306344
ENSG00000211454.9,0.05765462064030481
ENSG00000162482.4,0.06505911960227949
ENSG00000270728.1,0.516613976065594
ENSG00000053371.8,144.1473861053644
ENSG00000200403.1,0.012418017714243498
ENSG00000040487.8,16.54266124456453
ENSG00000265192.1,2.750523025501736e-05
ENSG00000077549.13,673.1236499647904
ENSG00000240490.2,0.004949689714571701
ENSG00000201609.1,8.357370186987576e-05
ENSG00000239027.1,0.0007038861597442281
ENSG00000235185.1,0.003090157675354295
ENSG00000173436.9,25.200932744992077
ENSG00000226396.1,2.3169620018484522
ENSG00000158747.9,61.58172347941186
ENSG00000158748.3,0.00047993458790084764
ENSG00000162542.9,0.8929384685985364
ENSG00000178828.5,0.0008171243648291709
ENSG00000235434.1,0.0020077908795671745
ENSG00000169914.5,1.8491876042295408
ENSG00000188784.4,0.00017591735976560532
ENSG00000242688.2,0.00031982885632136216
ENSG00000188257.6,5067.805436829954
ENSG00000127472.6,0.07779110710147472
ENSG00000117215.10,0.0008573860040370797
ENSG00000158786.4,0.03858720916606957
ENSG00000227066.1,0.0022462299392563344
ENSG00000187980.6,0.00013792963848570245
ENSG00000225986.1,0.08369926779555857
ENSG00000162543.5,0.0697817707953757
ENSG00000228105.1,0.0004031148204340828
ENSG00000158816.11,0.020061939613552744
ENSG00000226664.1,0.0006618643925566496
ENSG00000236963.1,0.00033013532217197325
ENSG00000226487.1,0.0003527624247104648
ENSG00000162545.5,4.595362900592903
ENSG00000090432.5,99.70933159086563
ENSG00000215520.3,0.0006924356628876189
ENSG00000183114.6,1.7043992374511958
ENSG00000158825.5,1.7310387130545128
ENSG00000158828.5,2267.1029180763044
ENSG00000257033.1,0.10837142960376742
ENSG00000244038.5,332.8469196657613
ENSG00000117245.8,0.17377777812770356
ENSG00000235432.1,0.00012601367386040692
ENSG00000189410.7,0.20770484859420787
ENSG00000233069.1,0.003682666097116594
ENSG00000127483.13,203.44145263945475
ENSG00000075151.15,139.63794086000138
ENSG00000251914.1,0.0003370696660127759
ENSG00000221808.1,0.002158959721216237
ENSG00000233072.1,0.010534067957925596
ENSG00000236073.2,0.00403124613585207
ENSG00000235112.1,0.0021455211192555074
ENSG00000266867.1,0.007270342345801267
ENSG00000117298.10,201.42366220344488
ENSG00000236936.1,0.002808766856774055
ENSG00000231105.1,0.0057129114770518965
ENSG00000236216.4,0.007114999132262901
ENSG00000228823.1,0.012190510357170165
ENSG00000236009.1,0.0055911193434346855
ENSG00000227001.2,0.0545414010901951
ENSG00000187952.8,0.17077357178966981
ENSG00000186543.7,0.00032027800903972384
ENSG00000142794.14,0.07051233493675463
ENSG00000176378.8,0.001930994205900106
ENSG00000162551.9,0.7451237860387041
ENSG00000233431.1,0.0005848502404818042
ENSG00000221781.1,0.000258178119404205
ENSG00000076864.15,0.07775858385982053
ENSG00000090686.11,6.147074404028973
ENSG00000231978.2,0.00039528049617065293
ENSG00000187942.7,0.16491210717025678
ENSG00000142798.12,149.96464476033648
ENSG00000232037.2,0.016675432693945225
ENSG00000219073.3,8.098884583549221
ENSG00000264385.1,0.00023363066017900253
ENSG00000263991.1,0.00092384029580001
ENSG00000201919.1,0.0007327731541107088
ENSG00000142789.15,49.80816310745986
ENSG00000263582.1,0.00017316456006079923
ENSG00000263929.1,0.0014099372749619612
ENSG00000201273.1,0.0026152186798953777
ENSG00000228397.1,0.010967417286395302
ENSG00000218510.3,32.68628747046464
ENSG00000070831.11,165.42465386927216
ENSG00000230068.2,0.00598155242815345
ENSG00000271428.1,0.013177492101452078
ENSG00000271840.1,0.15738915232640305
ENSG00000162552.10,1.711938802192152
ENSG00000266564.1,0.0
ENSG00000234397.3,0.0020461066182067677
ENSG00000184677.12,8.5472782533952
ENSG00000237200.1,0.07745237865805668
ENSG00000070886.6,0.0015317671264618606
ENSG00000173372.12,113.60069428662129
ENSG00000159189.7,114.53922429860442
ENSG00000173369.11,144.80829825141038
ENSG00000133216.12,0.18965103414341983
ENSG00000265422.1,0.0005921198396396057
ENSG00000216157.2,0.0012254517183491775
ENSG00000225952.1,9.168823661127461e-05
ENSG00000264014.1,0.002087419986419195
ENSG00000272796.1,0.010400912217100912
ENSG00000215906.4,0.00014282043366896472
ENSG00000227868.2,0.08019864649575566
ENSG00000004487.11,107.89995479446456
ENSG00000240553.1,0.0025387217899942157
ENSG00000263793.1,0.00023116734407222975
ENSG00000266802.1,0.00047513237161108605
ENSG00000169641.9,0.9323603940768823
